cgl-id	Chr	Start	End	Strand	Length	3F1	3F2	3F3	3N1	3N2	3N3	1F1	1F2	1F3	1N1	1N2	1N3
Cgl0759	WT-3281083	795460	796125	+	666	3744.605504	2581.062688	2928.669107	1313.863131	996.5859197	1052.731752	2340.041903	2339.747263	2608.979187	2437.31151	2099.372556	2244.347009
Cgl0760	WT-3281083	796262	798799	+	2538	448.4086365	449.8051548	435.3486263	559.666466	509.0325141	522.627508	694.5950354	678.3595046	666.7926784	433.5945048	539.6102636	551.9144404
Cgl0761	WT-3281083	799296	799706	+	411	251.557923	468.4615799	379.7867122	532.7707012	535.2458308	569.432545	188.3267271	225.5691238	234.8012848	272.1561059	255.3628634	246.9449129
Cgl0762	WT-3281083	799709	800215	+	507	618.8436912	589.6734295	613.5151988	769.7627261	639.1671281	714.079963	584.6305176	648.3520083	578.7213728	942.1856178	1034.455803	993.5162637
Cgl0763	WT-3281083	800217	801206	-	990	26.10866322	217.3353985	154.4279486	276.9861215	355.7867332	351.0142902	13.61554799	10.69010999	11.29800187	5.9939533	1.218554938	3.106653174
Cgl0764	WT-3281083	801199	802491	-	1293	328.5549542	266.3913068	291.0735262	231.3573173	238.4126414	238.9953874	232.1420482	220.6676812	215.0540182	182.6556442	193.1310623	203.2419118
Cgl0765	WT-3281083	802502	803143	+	642	79.32617347	157.1434049	167.5775766	192.837332	265.5175439	237.4547871	19.91367362	20.11139385	27.5513108	19.87247601	13.15356032	15.4364854
Cgl0766	WT-3281083	803140	804252	-	1113	9.197362079	36.29883062	43.07394314	73.54953106	103.8234241	78.5009232	8.365236504	11.60064227	7.244941963	1.332887189	4.064586891	3.070367019
Cgl0767	WT-3281083	804420	805040	+	621	284.7638816	162.0856769	202.422464	158.1305414	151.4064343	173.6744122	102.4878691	91.68705933	88.38106619	70.23349628	67.02052162	77.59128942
Cgl0768	WT-3281083	805544	805804	-	261	1715.915899	1320.593181	1616.266972	1298.453114	1223.725866	1370.667772	1948.141454	1798.740025	1770.986708	1483.503442	1510.272789	1535.829345
Cgl0769	WT-3281083	806330	806752	+	423	71.39044629	159.910508	144.5708455	221.7959599	242.214638	250.6737842	136.0061539	123.0954793	115.607461	117.1371512	113.3644993	117.9499999
Cgl0770	WT-3281083	806749	807951	-	1203	213.3701992	288.0479673	274.5671017	344.2957839	331.1250157	317.9707595	159.2931955	150.4346401	133.8423037	107.0391511	139.6400145	138.9084574
Cgl0771	WT-3281083	807955	809181	-	1227	601.3101527	636.1365629	642.8414715	689.3994757	639.0598293	675.0572893	491.7494037	512.5136694	427.5921433	565.8350536	653.3271875	652.2705711
Cgl0772	WT-3281083	809298	809525	+	228	241.3248639	191.371256	192.0565911	147.0134375	177.072988	175.3051907	71.91934872	76.12483589	53.62056579	79.38044732	71.42976646	85.43296229
Cgl0773	WT-3281083	809561	810409	+	849	770.1612634	754.3076574	724.9685832	780.288236	743.7315778	745.2787154	496.9270781	529.0357896	518.3952933	569.9868347	635.1556148	666.5582358
Cgl0774	WT-3281083	810417	811178	+	762	78.2527136	221.7715642	155.0584506	276.5292919	303.2951995	278.7406149	26.44305428	18.88866679	28.67429151	15.57483928	11.0821335	16.59327877
Cgl0775	WT-3281083	811182	814232	+	3051	83.04078461	308.4194211	217.8210742	381.2064835	451.0255813	419.2696935	71.55377697	67.0859587	78.17997178	75.07470711	63.75846083	69.89205961
Cgl0776	WT-3281083	814225	817437	+	3213	104.6605702	222.9568398	178.0538173	286.9151796	332.6201908	300.6151715	77.80706321	79.25054651	76.58589503	75.62958723	67.30212045	76.15312916
Cgl0777	WT-3281083	817477	818538	+	1062	244.590724	300.8578332	262.6793878	318.3183382	365.7952223	332.9709974	238.0163374	236.5775698	235.37875	201.4323882	217.8166953	225.2469816
Cgl0778	WT-3281083	818535	819251	+	717	135.9891556	131.3683537	131.6215276	136.2534919	160.1642053	136.139008	86.24609508	76.16367906	94.32407905	72.416486	65.61841865	64.81943025
Cgl0779	WT-3281083	819266	821302	+	2037	69.22437237	232.5605669	165.9512909	333.6501414	357.1061751	321.7324684	64.53550205	62.86540383	63.33722458	43.84236976	36.42205078	45.96687613
Cgl0780	WT-3281083	822196	822684	+	489	9.420242939	285.1529241	182.183574	337.5639186	434.4576893	421.1839865	0.852532573	2.164255397	2.127744681	0.606749874	0	2.096514412
Cgl0781	WT-3281083	821299	822099	-	801	12.14086241	185.0343087	128.4221878	310.5895092	349.6834126	315.8933662	3.296246415	3.963748649	3.572140649	1.481651378	0.753039569	1.706526088
Cgl0782	WT-3281083	822689	824116	-	1428	751.0829622	675.1216457	710.8347793	590.8287599	549.6107467	611.3827878	561.4953853	594.6755473	595.6455842	570.7540552	555.2424937	590.6121875
Cgl0783	WT-3281083	824202	825254	+	1053	27.94910635	167.9384531	123.6792371	217.705077	282.0163398	267.4300889	19.13542959	18.29196599	15.56254283	12.96128363	12.60214936	12.33220348
Cgl0784	WT-3281083	825251	825928	-	678	157.0225745	200.8963599	150.6064769	218.6209522	240.5685409	210.4739275	162.9431172	160.7773622	149.6247006	150.976014	140.1203383	148.1846072
Cgl0785	WT-3281083	826005	826529	-	525	192.0593149	266.0393152	254.1769643	316.3416785	315.8037717	290.6878798	144.2566307	160.0584354	152.106388	191.583873	197.6147952	158.8239451
Cgl0786	WT-3281083	826628	829585	+	2958	1190.730278	824.0114339	947.4272402	552.1196962	489.8947501	513.3582978	780.0332951	758.6421953	709.385437	476.6469476	453.5100611	483.3691876
Cgl0787	WT-3281083	829636	830997	-	1362	20.66874154	396.1241815	213.2738409	511.7433195	616.5572236	539.5100693	29.69029187	34.03410789	38.19629769	28.75513279	28.12204707	30.10853297
Cgl0788	WT-3281083	831087	831986	+	900	354.0179631	457.360426	393.2193136	410.4260571	426.6540856	386.1157192	576.5412558	580.6653946	552.0256262	381.0955508	349.8471228	502.3458183
Cgl0789	WT-3281083	831983	832585	+	603	250.8237322	268.7630432	256.3555167	241.6226251	299.3541708	259.1123307	541.5631875	545.1317881	485.7238846	322.7788583	351.6076619	358.7334337
Cgl0790	WT-3281083	832804	833169	-	366	25.17212458	37.8459939	33.00463747	37.7373648	53.43798298	64.53112086	34.93054225	20.81942733	27.71736257	34.85827759	29.66482104	26.14342016
Cgl0791	WT-3281083	833584	834648	+	1065	125.1948812	115.5386666	138.0587472	154.3615081	173.8740357	162.5271543	138.7018464	108.1176646	135.0653365	96.95008408	90.05292623	114.8732413
Cgl0792	WT-3281083	835002	835403	+	402	6.366084573	196.9780424	164.3304594	209.499386	356.6361567	324.9860258	1.728393152	3.159166834	3.235283423	0.738061414	1.500459439	0.850079227
Cgl0793	WT-3281083	835397	835852	+	456	0.561220614	77.96606725	67.88207097	90.86760209	127.8860469	136.9119051	0.304743003	3.2492308	1.140863102	0	1.984160179	1.4988239
Cgl0794	WT-3281083	837324	838907	+	1584	28.43517776	94.15146688	112.0079257	86.13281573	120.642152	121.6830075	75.44697984	33.40659373	68.14928453	57.50448947	48.55179833	47.24701703
Cgl0795	WT-3281083	838937	839368	+	432	211.4866346	83.90071378	277.4380712	44.83868802	48.59669783	50.08432273	289.5058529	267.0300392	203.5173011	250.6846094	172.4382171	171.6569705
Cgl0796	WT-3281083	839645	840154	+	510	46.16534742	53.41479687	84.01014982	62.75122784	92.17979968	91.64958778	78.47311589	68.47958695	71.40460826	57.5948395	48.49131858	42.21393431
Cgl0798	WT-3281083	840446	840757	-	312	60.69816791	102.1114028	82.87853225	65.86338388	82.24056556	125.4607873	35.18609597	40.02623876	36.68313666	35.18565855	39.63232769	49.28824748
Cgl0799	WT-3281083	841526	842308	-	783	533.4047139	610.321028	576.3600789	603.4063924	609.5713114	651.7949239	432.5062152	404.6759569	422.5652023	461.5344041	472.2250546	502.3414539
Cgl0800	WT-3281083	842315	843181	-	867	274.2174409	469.7093803	375.3135483	507.0610052	555.0656101	517.0172131	208.203794	220.4530018	236.715277	266.5857396	246.2830241	270.7840604
Cgl0801	WT-3281083	843269	844375	+	1107	95.24628648	152.4472189	126.0006819	201.1512045	233.4100308	176.3535117	86.49085426	79.15896082	81.0662074	86.30318125	73.55910909	83.96663322
Cgl0802	WT-3281083	844507	845196	+	690	89.01446951	152.9033003	119.8122152	200.172109	207.7793261	207.0528788	158.9009516	161.048831	165.4945936	189.6304399	173.0877819	199.0959469
Cgl0803	WT-3281083	845210	846112	+	903	44.7783198	46.27437637	57.48056411	100.726748	116.8407189	107.7312753	132.1916426	136.4214302	118.3920261	98.90022945	103.5366862	104.0711612
Cgl0804	WT-3281083	846149	846643	+	495	513.9012126	480.3765245	443.0747562	331.0902902	290.3567736	317.9815765	585.889663	608.0534564	599.5823318	693.5003968	615.3702439	610.2847569
Cgl0805	WT-3281083	846644	846997	+	354	160.4900711	213.2525537	195.676594	217.4461593	254.9584251	240.2803321	261.8310561	251.1269907	225.5815076	270.7184247	308.4079935	337.8704723
Cgl0806	WT-3281083	847739	848041	+	303	22.80444949	423.6253231	274.708463	519.7659023	646.6728899	550.545227	34.85535813	28.64102737	29.18802233	16.64657327	8.958188533	6.76696731
Cgl0807	WT-3281083	848508	849335	-	828	21.32638332	35.40977231	32.14140476	48.41561172	67.17938161	70.01499082	3.860078038	5.112661301	3.769808511	3.583341647	6.19211341	3.714476621
Cgl0808	WT-3281083	849335	850255	-	921	20.56224581	94.75058928	62.50521988	138.4442913	172.8099062	133.9600275	4.979123463	3.217479359	4.801287061	5.476559937	4.584465648	3.710443531
Cgl0809	WT-3281083	850421	851011	-	591	241.6268405	382.8144696	337.2504326	391.0258184	432.0381164	407.4593609	303.3198377	288.3073827	298.4080909	318.2880481	288.8346338	344.6229816
Cgl0810	WT-3281083	851366	852379	+	1014	220.582947	236.5523912	268.9713175	310.1309904	339.5796564	363.06666	76.7447468	91.01142164	85.42296859	52.96136547	71.68023244	60.32544477
Cgl0811	WT-3281083	852630	853631	+	1002	96.54338797	102.2974949	107.9351697	137.3387651	139.1419041	123.4605913	79.46675626	85.55288626	66.97617875	52.70730791	43.34261278	52.8627112
Cgl0812	WT-3281083	853624	854739	+	1116	117.8683981	170.0424575	143.7575985	177.6442159	192.618177	186.0310081	144.5661485	167.093316	140.0808146	103.1540028	99.72005031	89.41370964
Cgl0813	WT-3281083	854736	855491	+	756	101.2156923	159.709093	156.0394101	210.5468829	239.4826281	204.7066975	124.4415634	131.5901635	121.8007178	105.5720703	101.3286458	87.24106731
Cgl0814	WT-3281083	861605	862768	+	1164	5.716350168	157.6753844	121.9385253	196.510424	273.7755285	268.0360654	2.148909423	1.636578695	1.564276212	0.764692496	1.036399819	3.229424691
Cgl0815	WT-3281083	862763	863404	-	642	285.4147749	330.4686249	285.175876	369.4081135	378.9913573	413.9379767	815.1619005	808.4120936	743.4802252	422.4056529	474.4677114	516.8561146
Cgl0816	WT-3281083	863406	865079	-	1674	180.7009684	282.9903673	248.9543353	414.4528605	406.0309708	383.5070425	310.6325166	311.1741587	297.0987438	277.5587085	285.918193	329.4833958
Cgl0817	WT-3281083	865129	867330	-	2202	66.71032167	201.1904723	146.5733027	254.8745554	306.9608228	279.8479893	46.44715155	44.02461101	41.46275764	32.47269114	31.09058258	31.81427297
Cgl0818	WT-3281083	867366	867587	+	222	697.4303735	385.807517	533.9280625	323.2179175	347.5522672	302.7998748	659.1344067	526.3001179	453.4468318	404.9563449	268.9877692	401.7658227
Cgl0819	WT-3281083	867813	868394	-	582	1728.976066	1354.619969	1481.099056	1168.933141	989.6615387	1226.523954	1210.552309	1076.868781	1023.930515	735.6341809	715.6340749	726.9141396
Cgl0820	WT-3281083	868951	869334	+	384	225.9263733	229.0569646	208.8977603	169.7534243	169.6211665	201.2930986	212.4249196	215.5226394	230.3117387	169.2121113	184.5682334	163.7465111
Cgl0821	WT-3281083	869389	869916	-	528	205.9934753	155.6559855	193.3924079	148.6588597	162.7819459	162.6610898	130.2776338	108.2373637	123.654003	111.2627581	91.96281801	108.0856417
Cgl0822	WT-3281083	869928	870755	-	828	45.1253908	57.15750648	60.17965147	48.00875784	50.05947469	61.23818285	55.88721682	61.09630254	50.26411348	43.71676809	52.81508497	46.63731758
Cgl0823	WT-3281083	870731	871432	-	702	82.75365836	154.235903	127.9811236	196.7503635	207.8059978	199.7491016	41.96597662	42.51374512	51.87514275	48.60481362	52.41348485	40.8909905
Cgl0824	WT-3281083	871766	873226	+	1461	117.711126	170.9727097	169.366906	243.7213473	247.4739438	245.7670069	120.7958713	114.1624724	119.2869592	83.66918795	72.45647768	75.55057309
Cgl0825	WT-3281083	873226	874056	+	831	96.7001352	235.0277209	177.1616258	367.8869723	382.1878596	337.084731	78.26064355	79.97900342	88.89671188	52.48495931	29.76001501	37.42189925
Cgl0826	WT-3281083	874079	874951	-	873	269.6944695	309.1363091	297.2792061	387.2326176	359.2789968	354.9219401	272.1951936	245.3655762	243.7291317	322.8701649	327.1568761	333.12005
Cgl0827	WT-3281083	874961	875896	-	936	381.6875784	332.9719655	344.0164866	303.0435477	298.2897902	280.0369472	336.4206475	326.3156075	346.822383	398.7707969	379.2459324	378.2416621
Cgl0828	WT-3281083	875995	877125	-	1131	626.1018849	460.2922803	540.8695152	444.8477731	438.0346303	408.7469735	1012.54864	916.0885505	903.8540883	701.4833251	705.0487765	737.2464297
Cgl0829	WT-3281083	877851	879164	+	1314	2579.031671	2084.070012	2220.127018	1736.931667	1395.870587	1676.774732	2524.17377	2499.699172	2418.650614	1652.40155	2019.796542	2015.281658
Cgl0830	WT-3281083	879289	879645	+	357	416.4917213	283.8873587	352.1130257	301.9607956	300.0618343	280.8243301	334.367096	314.2353341	350.4654752	268.4434799	173.1832806	209.6338234
Cgl0831	WT-3281083	879652	881106	-	1455	121.0107359	327.9647995	226.6240465	385.4961485	430.0248954	409.3332141	105.2488082	101.8315632	105.8344591	117.2528493	86.85030482	99.81858137
Cgl0832	WT-3281083	881660	882001	+	342	544.7581424	368.5668634	420.537708	345.7401445	331.060905	407.5966417	483.5255648	565.6756098	467.7538718	635.0435786	707.2428728	582.5428891
Cgl0833	WT-3281083	882008	883663	+	1656	443.2178795	385.0464217	385.5828805	387.0197533	361.90183	367.5288336	429.5595539	457.4553699	489.6038803	604.86807	575.1380632	556.5524138
Cgl0834	WT-3281083	883781	884557	+	777	22.06745456	34.76278744	30.60734116	37.71959601	42.26050824	44.42623646	23.24989089	25.60673451	25.77733928	19.47456256	15.9141393	22.43027581
Cgl0835	WT-3281083	884559	885401	-	843	160.592979	172.2553902	200.8357149	292.5178046	273.9401045	277.4277727	367.4354711	375.8733977	340.3426054	297.4046046	367.0625721	362.0006421
Cgl0836	WT-3281083	885685	894594	+	8910	414.1770337	434.4116942	402.9531465	475.405882	471.6434761	446.8314039	793.5540633	777.7886472	697.8486736	1470.94944	1539.034887	1380.849805
Cgl0837	WT-3281083	894716	895207	+	492	112.3536292	108.8610784	108.950522	109.8952023	114.5167964	109.1019505	61.29050739	68.83387898	79.30389855	100.1063298	120.7595374	104.1865394
Cgl0838	WT-3281083	895454	895609	+	156	14.76441922	87.31264874	60.49527901	113.3713985	158.7300426	169.3985314	4.453936198	2.713643306	3.334830606	9.509637447	0	4.381177553
Cgl0839	WT-3281083	895606	896655	-	1050	39.24054531	82.88993539	67.76853999	107.800004	115.1795142	116.7155881	18.79306565	15.11886985	17.8365797	32.77836176	26.99969585	28.64038355
Cgl0840	WT-3281083	896729	897157	-	429	35.79253145	64.03824468	47.51629188	65.1762845	47.68175193	66.2194259	32.06834063	42.9249032	32.13564038	54.6371897	29.52652351	32.65968722
Cgl0840	WT-3281083	1406342	1406776	-	435	2200.294445	1938.698013	2082.272536	2628.399524	2180.431998	3185.568589	4164.411915	3665.926243	3047.253213	4335.922473	5196.401478	5188.824974
Cgl0840	WT-3281083	2916856	2917305	-	450	87.01164395	74.90142703	92.27546559	69.62083594	57.41886759	80.37960314	165.5201463	162.2758697	182.6597884	100.878234	101.8711929	94.16610955
Cgl0841	WT-3281083	897436	897705	+	270	693.8183374	578.006446	650.1225984	313.7928358	336.9371049	323.5982501	917.669219	816.0829968	985.553605	559.3357421	483.6647643	496.1440181
Cgl0842	WT-3281083	897737	897976	-	240	500.1036889	446.3304213	471.8631763	370.5625139	354.3820734	343.4025853	353.7761522	352.7736297	369.5826019	290.519424	265.1499386	318.9497259
Cgl0843	WT-3281083	897989	898447	-	459	218.560582	406.3950647	310.8745632	471.9185907	545.3385096	509.8840435	384.1912965	402.1158237	382.5246871	336.7779055	376.4976361	340.9873353
Cgl0844	WT-3281083	898444	899244	-	801	193.2953095	154.4834727	182.1474333	163.8112577	172.2655633	151.9669784	342.4626538	303.6231465	292.2660531	297.441514	272.6003239	287.1230143
Cgl0845	WT-3281083	899263	900021	-	759	1353.087372	1172.856825	1262.777976	898.333367	844.2143287	850.6250167	1230.525747	1211.142983	1243.351389	1521.421712	1472.597153	1602.852942
Cgl0846	WT-3281083	900056	904618	+	4563	47.78455908	220.2358163	153.1719782	308.3406729	362.6036722	320.7351253	24.30250315	25.14178926	28.21779743	32.05641888	28.42093126	31.90395962
Cgl0847	WT-3281083	904628	905398	+	771	39.16752112	74.55808058	70.99368152	126.4919795	139.404595	102.6113477	20.00631886	24.98241269	23.95368598	31.94054103	32.85831021	27.03715019
Cgl0848	WT-3281083	905402	905812	+	411	197.385796	240.9712443	240.6387391	278.2702355	288.1421275	269.244746	107.51867	99.90961193	113.2868733	140.7703996	101.9983851	138.854547
Cgl0849	WT-3281083	905802	906404	-	603	17.82503681	260.3402698	181.2330209	297.4891281	399.3372735	376.8906628	6.913572606	5.265278056	6.039195724	3.93632754	3.000918878	3.400316907
Cgl0850	WT-3281083	906569	907744	-	1176	80.51797784	175.1085221	164.510121	166.2890687	254.5032715	233.700831	27.53259744	28.79784733	19.68570924	50.71159724	38.46841164	49.98118882
Cgl0851	WT-3281083	907769	909391	-	1623	1219.821822	846.7732163	1060.136714	648.4273194	524.2611485	510.5518306	459.3564217	420.7200479	448.4330072	748.7899072	747.9415883	741.366507
Cgl0852	WT-3281083	909531	910709	-	1179	18.45030618	126.2977633	101.3365193	233.8695486	253.2469139	200.1855291	5.775383935	7.899256849	4.853748362	8.304599419	8.953123117	10.14471138
Cgl0853	WT-3281083	910865	911170	-	306	178.9743541	190.8749097	192.4461582	175.5933481	196.4391405	181.895825	93.09599975	74.01329095	104.5567478	108.5963304	96.5883988	101.6261382
Cgl0854	WT-3281083	911239	913530	+	2292	124.7202627	225.8243376	209.4150187	303.5108643	324.108464	318.0047234	155.0902558	155.7006125	150.2594356	149.6448498	145.7959515	152.2287164
Cgl0855	WT-3281083	913487	915712	-	2226	21.38386683	71.24941896	60.62572705	105.1788561	118.1716923	111.0736125	25.34541806	28.14582059	25.94156638	26.25787763	23.43911774	23.33478934
Cgl0856	WT-3281083	915709	916377	-	669	42.07896261	286.0738513	170.9710522	345.1835892	418.1428184	374.0251206	53.5910386	65.17611455	52.87874897	51.44585926	64.91673843	59.25395292
Cgl0857	WT-3281083	916378	916887	-	510	24.58806548	112.261607	79.93917339	168.7677759	205.1176459	174.555222	24.25037262	19.50630659	24.48157998	18.03474772	22.47158666	17.42162368
Cgl0858	WT-3281083	916980	917693	-	714	1597.148976	1109.036037	1323.331687	909.1850831	829.3166275	939.6280302	1644.393244	1574.734051	1561.429342	1138.183733	1066.55557	1082.150856
Cgl0859	WT-3281083	917941	919368	+	1428	42.65276664	154.8770442	122.6579909	230.2451067	260.4808134	241.2683495	83.98102556	93.67770336	86.88775036	81.86279496	104.3323666	112.4747683
