cgl-id	Chr	Start	End	Strand	Length	AF1	AF2	AF3	AN1	AN2	AN3	CF1	CF2	CF3	CN1	CN2	CN3	cgl-id
Cgl0827	WT-3281083	874961	875896	-	936	1396	1350	1706	1684	1556	1587	2266	1443	1248	1258	1177	1036	Cgl0827
Cgl0828	WT-3281083	875995	877125	-	1131	2767	2255	3241	2987	2761	2799	8241	4895	3930	2674	2644	2440	Cgl0828
Cgl0829	WT-3281083	877851	879164	+	1314	13242	11862	15456	13550	10222	13340	23868	15518	12218	7318	8800	7749	Cgl0829
Cgl0830	WT-3281083	879289	879645	+	357	581	439	666	640	597	607	859	530	481	323	205	219	Cgl0830
Cgl0831	WT-3281083	879652	881106	-	1455	688	2067	1747	3330	3487	3606	1102	700	592	575	419	425	Cgl0831
Cgl0832	WT-3281083	881660	882001	+	342	728	546	762	702	631	844	1190	914	615	732	802	583	Cgl0832
Cgl0833	WT-3281083	882008	883663	+	1656	2868	2762	3383	3805	3340	3685	5119	3579	3117	3376	3158	2697	Cgl0833
Cgl0834	WT-3281083	883781	884557	+	777	67	117	126	174	183	209	130	94	77	51	41	51	Cgl0834
Cgl0835	WT-3281083	884559	885401	-	843	529	629	897	1464	1287	1416	2229	1497	1103	845	1026	893	Cgl0835
Cgl0836	WT-3281083	885685	894594	+	8910	14420	16766	19022	25148	23420	24105	50881	32741	23904	44173	45468	36003	Cgl0836
Cgl0837	WT-3281083	894716	895207	+	492	216	232	284	321	314	325	217	160	150	166	197	150	Cgl0837
Cgl0838	WT-3281083	895454	895609	+	156	9	59	50	105	138	160	5	2	2	5	0	2	Cgl0838
Cgl0839	WT-3281083	895606	896655	-	1050	161	377	377	672	674	742	142	75	72	116	94	88	Cgl0839
Cgl0840	WT-3281083	896729	897157	-	429	60	119	108	166	114	172	99	87	53	79	42	41	Cgl0840
Cgl0840	WT-3281083	1406342	1406776	-	435	3740	3653	4799	6788	5286	8390	13036	7534	5096	6357	7495	6605	Cgl0840
Cgl0840	WT-3281083	2916856	2917305	-	450	153	146	220	186	144	219	536	345	316	153	152	124	Cgl0840
Cgl0841	WT-3281083	897436	897705	+	270	732	676	930	503	507	529	1783	1041	1023	509	433	392	Cgl0841
Cgl0842	WT-3281083	897737	897976	-	240	469	464	600	528	474	499	611	400	341	235	211	224	Cgl0842
Cgl0843	WT-3281083	897989	898447	-	459	392	808	756	1286	1395	1417	1269	872	675	521	573	458	Cgl0843
Cgl0844	WT-3281083	898444	899244	-	801	605	536	773	779	769	737	1974	1149	900	803	724	673	Cgl0844
Cgl0845	WT-3281083	899263	900021	-	759	4013	3856	5078	4048	3571	3909	6721	4343	3628	3892	3706	3560	Cgl0845
Cgl0846	WT-3281083	900056	904618	+	4563	852	4353	3703	8353	9221	8861	798	542	495	493	430	426	Cgl0846
Cgl0847	WT-3281083	904628	905398	+	771	118	249	290	579	599	479	111	91	71	83	84	61	Cgl0847
Cgl0848	WT-3281083	905402	905812	+	411	317	429	524	679	660	670	318	194	179	195	139	167	Cgl0848
Cgl0849	WT-3281083	905802	906404	-	603	42	680	579	1065	1342	1376	30	15	14	8	6	6	Cgl0849
Cgl0850	WT-3281083	906569	907744	-	1176	370	892	1025	1161	1668	1664	233	160	89	201	150	172	Cgl0850
Cgl0851	WT-3281083	907769	909391	-	1623	7736	5953	9116	6248	4742	5017	5365	3226	2798	4096	4025	3521	Cgl0851
Cgl0852	WT-3281083	909531	910709	-	1179	85	645	633	1637	1664	1429	49	44	22	33	35	35	Cgl0852
Cgl0853	WT-3281083	910865	911170	-	306	214	253	312	319	335	337	205	107	123	112	98	91	Cgl0853
Cgl0854	WT-3281083	911239	913530	+	2292	1117	2242	2543	4130	4140	4413	2558	1686	1324	1156	1108	1021	Cgl0854
Cgl0855	WT-3281083	913487	915712	-	2226	186	687	715	1390	1466	1497	406	296	222	197	173	152	Cgl0855
Cgl0856	WT-3281083	915709	916377	-	669	110	829	606	1371	1559	1515	258	206	136	116	144	116	Cgl0856
Cgl0857	WT-3281083	916378	916887	-	510	49	248	216	511	583	539	89	47	48	31	38	26	Cgl0857
Cgl0858	WT-3281083	916980	917693	-	714	4456	3430	5006	3854	3300	4062	8449	5312	4286	2739	2525	2261	Cgl0858
Cgl0859	WT-3281083	917941	919368	+	1428	238	958	928	1952	2073	2086	863	632	477	394	494	470	Cgl0859
Cgl0860	WT-3281083	919340	919972	+	633	66	240	284	267	408	410	188	80	86	72	62	68	Cgl0860
Cgl0861	WT-3281083	919980	921542	+	1563	3275	2632	3616	3601	3252	3352	4389	2623	2256	1799	1695	1549	Cgl0861
Cgl0862	WT-3281083	921607	922428	+	822	46	468	387	805	1049	933	34	36	25	19	8	13	Cgl0862
Cgl0863	WT-3281083	922406	923074	-	669	412	879	916	1704	1621	1777	1063	725	633	537	596	489	Cgl0863
Cgl0864	WT-3281083	923148	924050	-	903	104	591	596	1358	1486	1264	103	64	43	62	39	27	Cgl0864
Cgl0866	WT-3281083	924169	924420	-	252	2372	2057	2430	1866	1345	1737	7826	5636	5116	3119	2581	2243	Cgl0866
Cgl0867	WT-3281083	924435	924740	-	306	3078	1922	2986	2179	1634	1838	8569	5694	4984	3184	2905	2466	Cgl0867
Cgl0868	WT-3281083	924744	924908	-	165	814	594	857	456	422	504	2329	1502	1529	888	789	557	Cgl0868
Cgl0869	WT-3281083	924911	925147	-	237	6032	4468	6699	4421	3308	3748	16477	11504	10655	6203	5619	5296	Cgl0869
Cgl0870	WT-3281083	925335	926948	-	1614	273	1158	996	2066	2343	2167	961	596	409	163	194	150	Cgl0870
Cgl0871	WT-3281083	926941	927255	-	315	63	95	123	88	110	131	179	134	95	64	33	37	Cgl0871
Cgl0872	WT-3281083	927487	927753	+	267	3075	2423	3226	2250	1833	2369	10336	7186	6397	3144	3074	2721	Cgl0872
Cgl0873	WT-3281083	927765	927938	+	174	360	347	448	459	477	510	892	592	482	235	196	256	Cgl0873
Cgl0874	WT-3281083	928130	928828	+	699	324	261	351	310	325	317	726	486	436	332	284	264	Cgl0874
Cgl0875	WT-3281083	928825	930264	+	1440	305	462	548	576	788	769	506	314	264	219	200	199	Cgl0875
Cgl0877	WT-3281083	931719	932306	+	588	527	710	794	1068	1076	1021	578	326	294	193	127	120	Cgl0877
Cgl0879	WT-3281083	932580	932987	-	408	1330	904	1316	933	770	857	1312	793	652	409	426	381	Cgl0879
Cgl0880	WT-3281083	933070	933624	-	555	135	172	215	189	202	275	349	223	173	232	206	208	Cgl0880
Cgl0881	WT-3281083	933743	934315	-	573	922	857	1028	1068	970	1047	1675	1106	887	1050	790	793	Cgl0881
Cgl0882	WT-3281083	934388	935335	+	948	492	772	857	1346	1436	1406	866	540	539	440	357	330	Cgl0882
Cgl0883	WT-3281083	935364	936623	+	1260	783	1352	1255	2468	2310	2390	1168	701	523	441	415	373	Cgl0883
Cgl0884	WT-3281083	936628	937290	+	663	81	558	398	1168	1122	1051	104	75	66	35	31	39	Cgl0884
Cgl0885	WT-3281083	937404	938417	+	1014	882	1071	1360	1834	1778	1907	3197	2138	1777	1608	1753	1618	Cgl0885
Cgl0886	WT-3281083	938440	939642	+	1203	44	133	178	330	412	431	99	65	44	35	45	35	Cgl0886
Cgl0887	WT-3281083	939699	940106	+	408	16	95	93	148	253	219	19	10	5	10	3	4	Cgl0887
Cgl0888	WT-3281083	940084	940770	+	687	53	355	345	733	884	862	102	60	60	65	27	31	Cgl0888
Cgl0889	WT-3281083	940781	941941	+	1161	3405	3144	3984	3233	2867	3258	4256	2844	2217	2301	2006	2084	Cgl0889
Cgl0890	WT-3281083	942391	943953	-	1563	238	1098	1045	2536	2630	2566	567	424	286	298	411	277	Cgl0890
Cgl0891	WT-3281083	944001	944849	+	849	442	1391	1262	2508	2667	2613	432	291	249	259	242	258	Cgl0891
Cgl0892	WT-3281083	945009	945368	+	360	87	123	129	133	87	132	514	299	289	317	267	227	Cgl0892
Cgl0892	WT-3281083	945325	946797	+	1473	42	240	264	536	635	592	973	559	360	387	432	335	Cgl0892
Cgl0893	WT-3281083	946854	948686	+	1833	1839	2055	2747	3532	3167	3362	3511	2180	1963	1514	1613	1466	Cgl0893
Cgl0894	WT-3281083	948805	950856	+	2052	387	953	1039	1765	2174	1853	499	341	324	185	141	144	Cgl0894
Cgl0895	WT-3281083	950839	951474	-	636	52	97	160	218	284	283	31	16	21	22	32	22	Cgl0895
Cgl0896	WT-3281083	951845	953005	-	1161	61	304	356	743	878	709	46	30	32	31	25	23	Cgl0896
Cgl0897	WT-3281083	953054	953563	-	510	27	333	289	801	877	803	7	3	2	0	0	1	Cgl0897
Cgl0900	WT-3281083	954988	955371	+	384	21	527	420	1014	1151	1053	7	5	7	3	1	0	Cgl0900
Cgl0901	WT-3281083	955697	957412	-	1716	5161	6030	6868	8246	7589	8543	7420	4707	3790	3406	3594	2932	Cgl0901
Cgl0902	WT-3281083	957855	959012	-	1158	275	1189	1055	2503	2669	2365	191	121	101	113	122	111	Cgl0902
Cgl0905	WT-3281083	954291	954770	+	480	0	23	18	33	67	63	1	0	1	0	0	0	Cgl0905
Cgl0905	WT-3281083	960399	960878	+	480	4	14	11	13	20	64	0	10	0	1	0	0	Cgl0905
Cgl0906	WT-3281083	961311	961670	+	360	22	434	363	908	1022	1014	16	11	9	4	1	1	Cgl0906
Cgl0907	WT-3281083	961670	962266	+	597	34	748	562	1400	1682	1577	43	33	26	6	3	8	Cgl0907
Cgl0908	WT-3281083	962823	963656	+	834	129	710	590	1136	1304	1450	64	67	48	57	39	27	Cgl0908
Cgl0909	WT-3281083	963827	964951	+	1125	7428	4933	7309	4588	4164	4736	2316	1368	1180	909	717	658	Cgl0909
Cgl0910	WT-3281083	964988	965869	+	882	1768	1463	1931	1728	1555	1694	1352	839	672	488	359	325	Cgl0910
Cgl0911	WT-3281083	965866	966801	+	936	322	1130	948	2040	2094	2252	406	262	202	121	109	101	Cgl0911
Cgl0912	WT-3281083	966842	968677	+	1836	1336	2632	2653	4381	4518	4367	2472	1668	1391	727	684	608	Cgl0912
Cgl0913	WT-3281083	968681	969475	+	795	276	985	913	1785	1923	1947	621	421	357	163	132	105	Cgl0913
Cgl0914	WT-3281083	969472	969954	-	483	69	349	284	588	644	661	27	26	20	21	4	9	Cgl0914
Cgl0915	WT-3281083	969977	970366	+	390	1874	1650	2380	1631	1218	1393	2816	1760	1358	895	997	832	Cgl0915
Cgl0916	WT-3281083	970432	970755	+	324	4120	2764	4059	2107	1646	1859	5548	3185	2520	2700	2527	2288	Cgl0916
Cgl0917	WT-3281083	970878	971840	+	963	3343	3043	4223	3700	2840	3911	4071	2494	2137	2198	1726	1628	Cgl0917
Cgl0918	WT-3281083	972255	973049	-	795	548	703	866	1107	1097	1157	970	639	517	425	471	404	Cgl0918
Cgl0919	WT-3281083	973153	974172	+	1020	114	715	530	1378	1418	1437	120	97	75	37	49	54	Cgl0919
Cgl0920	WT-3281083	974224	974979	+	756	109	335	357	736	790	782	221	116	92	69	61	55	Cgl0920
Cgl0921	WT-3281083	974976	976190	-	1215	561	1220	1185	2241	2338	2342	840	578	492	601	629	561	Cgl0921
Cgl0923	WT-3281083	977811	978392	-	582	108	313	273	554	620	624	267	204	141	127	130	114	Cgl0923
Cgl0924	WT-3281083	978379	980754	-	2376	60	999	989	2413	2871	2507	93	73	44	11	19	8	Cgl0924
Cgl0925	WT-3281083	981007	981507	+	501	113	166	218	244	229	344	101	65	50	64	54	57	Cgl0925
Cgl0926	WT-3281083	981672	982304	+	633	89	148	182	151	195	301	118	55	45	67	53	45	Cgl0926
Cgl0927	WT-3281083	982305	982688	-	384	3	53	46	73	87	124	10	4	1	3	4	2	Cgl0927
Cgl0928	WT-3281083	983114	984667	+	1554	166	1150	1146	2541	2697	2326	1390	926	741	93	96	103	Cgl0928
Cgl0929	WT-3281083	984875	986659	-	1785	1342	3005	2846	5289	5377	5505	1897	1350	1354	1198	1049	966	Cgl0929
Cgl0930	WT-3281083	986753	988024	+	1272	62	547	461	1183	1378	1225	188	115	115	14	10	13	Cgl0930
Cgl0931	WT-3281083	988037	988921	+	885	36	451	457	1082	1290	1139	49	24	19	7	3	12	Cgl0931
Cgl0932	WT-3281083	988918	989997	+	1080	39	853	683	1762	1910	1721	51	35	31	4	5	5	Cgl0932
Cgl0933	WT-3281083	989994	990722	+	729	19	404	351	824	956	947	2	1	0	3	0	2	Cgl0933
Cgl0934	WT-3281083	990730	991431	+	702	53	609	528	1302	1418	1400	17	21	9	3	1	3	Cgl0934
Cgl0935	WT-3281083	991428	992033	-	606	116	727	652	1612	1719	1579	202	177	151	82	89	74	Cgl0935
Cgl0936	WT-3281083	992072	993097	+	1026	1096	1628	1612	2272	2510	2510	374	183	177	198	136	172	Cgl0936
Cgl0937	WT-3281083	993188	994630	+	1443	5358	5252	6524	5966	5094	6167	6877	4300	3229	2431	2571	2351	Cgl0937
Cgl0938	WT-3281083	994856	995398	-	543	188	365	444	650	727	751	398	264	205	173	162	158	Cgl0938
Cgl0939	WT-3281083	995538	996140	-	603	2449	2144	2993	2511	2093	2469	7914	5730	5053	3831	3413	3201	Cgl0939
Cgl0940	WT-3281083	996416	996847	+	432	140	361	376	719	791	757	78	33	27	41	24	27	Cgl0940
Cgl0941	WT-3281083	996844	997470	-	627	81	510	460	1059	1076	1053	229	153	111	50	32	44	Cgl0941
Cgl0942	WT-3281083	997477	998454	-	978	1651	2036	2309	3014	2809	3068	7311	4483	4043	1632	1783	1478	Cgl0942
Cgl0943	WT-3281083	998466	999863	-	1398	778	1778	1760	3150	2958	3287	4380	2769	2325	1403	1690	1476	Cgl0943
Cgl0944	WT-3281083	1000027	1001256	-	1230	64	1053	877	1966	2385	2376	43	34	28	16	17	26	Cgl0944
Cgl0945	WT-3281083	1001340	1002881	+	1542	1367	2313	2455	3413	3250	3578	3420	1933	1618	1570	1595	1474	Cgl0945
Cgl0946	WT-3281083	1003021	1003947	+	927	535	1220	1180	1918	2023	2039	1722	926	761	661	559	551	Cgl0946
Cgl0947	WT-3281083	1003967	1004800	+	834	605	842	956	1187	1077	1160	1533	872	628	572	660	579	Cgl0947
Cgl0948	WT-3281083	1004843	1006102	+	1260	681	1217	1179	1727	1874	1907	1734	869	712	465	522	464	Cgl0948
Cgl0949	WT-3281083	1006103	1006714	+	612	191	503	549	1011	1126	969	320	234	166	125	110	88	Cgl0949
Cgl0950	WT-3281083	1006745	1006879	-	135	64	84	142	197	147	196	843	657	424	697	867	638	Cgl0950
Cgl0951	WT-3281083	1007012	1008169	+	1158	107	550	451	1084	1224	1185	227	153	94	136	113	128	Cgl0951
Cgl0952	WT-3281083	1008639	1010078	+	1440	99	979	889	1879	2372	2286	35	29	25	10	11	13	Cgl0952
Cgl0953	WT-3281083	1010071	1011807	+	1737	175	1866	1462	3566	4025	4007	121	90	76	49	33	53	Cgl0953
Cgl0954	WT-3281083	1011808	1013781	-	1974	1092	1296	1620	2152	1964	2117	687	441	394	281	230	201	Cgl0954
Cgl0955	WT-3281083	1014030	1014281	+	252	5272	4556	5946	3663	2498	3606	889	597	535	197	142	132	Cgl0955
Cgl0955	WT-3281083	2445881	2446162	-	282	4536	3173	4802	2325	1767	2436	2724	1628	1330	697	677	475	Cgl0955
Cgl0956	WT-3281083	1014354	1014827	-	474	150	325	351	562	592	641	280	168	171	171	183	119	Cgl0956
Cgl0958	WT-3281083	3134068	3134295	-	228	187	384	422	931	922	885	161	95	97	102	101	82	Cgl0958
Cgl0960	WT-3281083	1016577	1017035	+	459	484	432	692	456	478	695	826	488	409	321	290	250	Cgl0960
Cgl0961	WT-3281083	1017285	1017884	-	600	21	103	140	143	179	262	40	29	25	7	14	15	Cgl0961
Cgl0962	WT-3281083	1018430	1019083	+	654	43	576	489	1108	1310	1234	23	17	12	8	1	7	Cgl0962
Cgl0963	WT-3281083	1019080	1022733	+	3654	1262	3194	3176	6053	6361	5985	1233	871	693	549	406	333	Cgl0963
Cgl0964	WT-3281083	1022710	1024680	-	1971	505	755	856	1294	1421	1383	760	462	346	271	228	206	Cgl0964
Cgl0965	WT-3281083	1024677	1026410	-	1734	521	1059	1156	2071	2418	1928	689	382	300	217	209	225	Cgl0965
Cgl0966	WT-3281083	1026516	1029014	-	2499	450	1093	1242	2114	2426	2431	488	285	240	247	255	239	Cgl0966
Cgl0967	WT-3281083	1029017	1030297	-	1281	200	417	449	434	620	628	183	97	82	112	104	95	Cgl0967
Cgl0968	WT-3281083	1030380	1031885	-	1506	57	490	526	1130	1337	1244	57	45	45	33	43	21	Cgl0968
Cgl0969	WT-3281083	1031986	1032198	+	213	775	521	963	500	480	494	338	189	150	136	110	121	Cgl0969
Cgl0970	WT-3281083	1032210	1032797	+	588	268	502	523	929	944	906	168	103	77	75	71	57	Cgl0970
Cgl0971	WT-3281083	1032771	1033142	-	372	269	417	449	719	593	702	2503	1441	1177	771	874	762	Cgl0971
Cgl0972	WT-3281083	1033280	1033660	-	381	709	565	729	914	769	890	194	140	114	100	84	75	Cgl0972
Cgl0973	WT-3281083	1033992	1034756	+	765	31	197	214	277	413	464	42	36	26	34	16	19	Cgl0973
Cgl0974	WT-3281083	1034963	1036240	+	1278	30980	22315	33313	19784	15359	17809	59049	35489	28411	36481	33158	30560	Cgl0974
Cgl0975	WT-3281083	1036330	1036872	+	543	526	537	751	556	422	561	1521	1007	706	1381	1460	1185	Cgl0975
Cgl0976	WT-3281083	1036908	1037462	+	555	1280	1055	1434	1298	1143	1164	1659	1049	904	801	618	632	Cgl0976
Cgl0977	WT-3281083	1037462	1038427	+	966	1667	1523	2009	1929	1747	1981	2900	2026	1674	1746	1506	1373	Cgl0977
Cgl0978	WT-3281083	1038732	1039664	-	933	48	484	402	1085	1188	1105	8	13	5	10	7	6	Cgl0978
Cgl0979	WT-3281083	1039797	1039994	+	198	185	199	299	297	292	344	220	115	80	99	104	70	Cgl0979
Cgl0980	WT-3281083	1040010	1040342	+	333	30	76	77	82	128	138	31	9	15	4	7	8	Cgl0980
Cgl0981	WT-3281083	1040508	1040699	+	192	8	59	67	134	164	181	10	1	3	1	2	3	Cgl0981
Cgl0982	WT-3281083	1040939	1041934	+	996	428	1181	1048	2130	2112	2106	179	107	104	82	81	85	Cgl0982
Cgl0983	WT-3281083	1042041	1042859	+	819	1035	783	1267	1179	1070	1193	2929	1899	1482	980	991	805	Cgl0983
Cgl0985	WT-3281083	1043309	1043761	-	453	397	312	397	303	226	289	1428	1030	870	349	385	361	Cgl0985
Cgl0986	WT-3281083	1043785	1044309	-	525	712	692	991	1089	858	937	3089	2181	1732	832	976	835	Cgl0986
Cgl0987	WT-3281083	1044488	1044973	-	486	528	568	803	702	715	695	916	634	669	436	375	285	Cgl0987
Cgl0988	WT-3281083	1045172	1046047	+	876	893	731	1120	1084	963	1124	1464	918	837	490	482	389	Cgl0988
Cgl0989	WT-3281083	1046087	1046407	+	321	342	359	496	592	548	597	734	539	346	273	257	332	Cgl0989
Cgl0990	WT-3281083	1046624	1047724	+	1101	327	813	829	1506	1425	1447	2165	1485	1342	305	391	315	Cgl0990
Cgl0991	WT-3281083	1047748	1048518	+	771	307	341	434	600	602	591	513	309	248	151	148	131	Cgl0991
Cgl0993	WT-3281083	1048539	1049060	+	522	412	539	637	851	810	868	731	499	442	348	256	303	Cgl0993
Cgl0995	WT-3281083	1049438	1050409	-	972	322	616	650	1144	1105	1298	741	536	387	408	492	466	Cgl0995
Cgl0996	WT-3281083	1050638	1051942	+	1305	5243	3260	5262	3434	2741	3140	13852	8416	6992	5124	4540	3884	Cgl0996
Cgl0997	WT-3281083	1052035	1053897	+	1863	203	853	853	1593	1892	1864	741	493	412	265	252	202	Cgl0997
Cgl0998	WT-3281083	1053894	1054619	+	726	54	424	395	847	967	921	93	74	58	37	21	33	Cgl0998
Cgl0999	WT-3281083	1055065	1055739	+	675	199	403	463	707	851	755	121	69	48	57	51	66	Cgl0999
Cgl1000	WT-3281083	1054651	1055046	-	396	904	812	1159	1294	1117	1349	1758	1125	962	712	733	724	Cgl1000
Cgl1001	WT-3281083	1055797	1056336	+	540	136	227	258	350	435	521	269	174	125	258	240	204	Cgl1001
Cgl1002	WT-3281083	1056333	1057214	-	882	121	196	250	405	489	524	209	141	97	112	104	86	Cgl1002
Cgl1003	WT-3281083	1057211	1057864	-	654	65	168	161	365	375	296	128	65	54	54	49	41	Cgl1003
Cgl1004	WT-3281083	1057854	1058612	-	759	71	834	639	1555	1739	1642	239	107	96	105	102	70	Cgl1004
Cgl1005	WT-3281083	1058635	1059945	-	1311	98	827	750	1759	1941	1757	388	209	181	194	166	135	Cgl1005
Cgl1008	WT-3281083	1060156	1060809	+	654	36	192	199	324	479	476	50	27	14	19	17	11	Cgl1008
Cgl1009	WT-3281083	1060919	1062163	+	1245	570	1031	1064	1841	1845	1873	992	605	480	390	405	330	Cgl1009
Cgl1010	WT-3281083	1062222	1063631	-	1410	20275	14772	21718	12636	10038	10796	38757	22949	18136	16199	14740	13687	Cgl1010
Cgl1012	WT-3281083	1064489	1064752	-	264	4	35	35	33	77	73	0	1	3	0	0	0	Cgl1012
Cgl1013	WT-3281083	1064765	1065214	-	450	0	20	17	31	41	51	4	8	3	1	0	2	Cgl1013
Cgl1014	WT-3281083	1065315	1065881	-	567	81	324	335	695	817	700	44	37	35	22	24	23	Cgl1014
Cgl1015	WT-3281083	1066124	1067587	+	1464	101	550	694	1411	1684	1638	20	13	16	7	8	6	Cgl1015
Cgl1016	WT-3281083	1067584	1068666	+	1083	79	312	380	770	853	948	26	19	25	8	5	10	Cgl1016
Cgl1017	WT-3281083	1068663	1069862	+	1200	75	1063	833	2349	2361	2261	19	28	8	3	2	2	Cgl1017
Cgl1018	WT-3281083	1069973	1071151	+	1179	244	499	559	1224	1230	1395	49	38	30	19	28	23	Cgl1018
Cgl1019	WT-3281083	1071490	1072497	-	1008	4567	3973	5451	4237	3682	4175	13017	8072	6577	4366	5166	4809	Cgl1019
Cgl1020	WT-3281083	1072732	1073262	+	531	101	198	253	232	270	320	361	195	206	124	85	100	Cgl1020
Cgl1021	WT-3281083	1073351	1075255	-	1905	122	463	433	1064	1110	1144	241	160	129	110	118	103	Cgl1021
Cgl1023	WT-3281083	1075340	1075567	-	228	136	161	192	172	190	181	141	95	69	47	76	81	Cgl1023
Cgl1024	WT-3281083	1075678	1075923	-	246	282	374	415	572	439	548	337	172	157	112	122	104	Cgl1024
Cgl1025	WT-3281083	1075944	1077197	-	1254	617	1940	1737	3086	3275	3364	519	325	243	218	216	225	Cgl1025
Cgl1026	WT-3281083	1077311	1078288	+	978	3220	2891	3647	2845	2693	2865	3629	2237	2160	1601	1344	1275	Cgl1026
Cgl1027	WT-3281083	1078330	1079028	-	699	265	722	678	1341	1336	1395	342	212	196	119	119	134	Cgl1027
Cgl1028	WT-3281083	1079232	1080704	-	1473	667	1016	1152	1509	1859	1631	456	278	181	206	168	156	Cgl1028
Cgl1029	WT-3281083	1080797	1080979	-	183	115	76	105	87	73	95	148	109	39	41	46	29	Cgl1029
Cgl1030	WT-3281083	1080983	1082674	-	1692	1893	2159	2633	2761	2659	2919	2663	1506	1277	974	941	856	Cgl1030
Cgl1031	WT-3281083	1082962	1084197	-	1236	150	315	348	421	555	615	693	390	327	123	123	129	Cgl1031
Cgl1032	WT-3281083	1084394	1085479	+	1086	801	948	1135	1777	1554	1696	2852	1961	1705	1107	1189	1075	Cgl1032
Cgl1033	WT-3281083	1085805	1086104	+	300	489	505	534	699	680	699	714	394	341	196	187	181	Cgl1033
Cgl1034	WT-3281083	1086110	1086934	+	825	300	1105	931	1981	2375	2228	270	155	138	68	67	47	Cgl1034
Cgl1035	WT-3281083	1087055	1087558	-	504	23	480	440	1152	1277	1124	23	19	21	8	9	5	Cgl1035
Cgl1036	WT-3281083	1087675	1088232	-	558	23	524	377	1032	1078	991	4	7	2	1	0	1	Cgl1036
Cgl1037	WT-3281083	1088546	1089754	-	1209	138	786	730	1944	2025	1789	103	67	49	51	62	55	Cgl1037
Cgl1038	WT-3281083	1090189	1093233	+	3045	2378	2290	2957	2458	2436	2893	2247	1352	1114	1929	1726	1548	Cgl1038
Cgl1039	WT-3281083	1093241	1094710	+	1470	958	977	1227	1327	1185	1313	728	427	327	329	278	299	Cgl1039
Cgl1040	WT-3281083	1094707	1094928	+	222	76	82	120	104	157	144	32	19	29	11	7	7	Cgl1040
Cgl1041	WT-3281083	1095066	1095401	+	336	132	320	344	575	643	580	102	79	40	36	20	30	Cgl1041
Cgl1042	WT-3281083	1095398	1095691	-	294	21	121	156	375	338	372	20	9	10	5	8	12	Cgl1042
Cgl1044	WT-3281083	1096199	1096345	-	147	55	94	126	196	152	189	53	35	21	18	29	31	Cgl1044
Cgl1046	WT-3281083	1096757	1097125	-	369	362	308	380	285	309	361	155	112	82	84	80	71	Cgl1046
Cgl1047	WT-3281083	1097243	1097743	+	501	20	96	111	119	228	210	17	21	12	10	5	8	Cgl1047
Cgl1048	WT-3281083	1097809	1098609	+	801	20	171	149	258	359	324	29	14	16	4	5	8	Cgl1048
Cgl1049	WT-3281083	1098623	1098946	+	324	9	42	46	93	144	106	8	0	3	0	3	2	Cgl1049
Cgl1050	WT-3281083	1099126	1099782	-	657	30	159	143	279	374	384	12	8	7	3	8	2	Cgl1050
Cgl1051	WT-3281083	1099931	1101670	+	1740	386	886	1011	1306	1710	1663	593	342	312	438	325	326	Cgl1051
Cgl1052	WT-3281083	1102057	1102656	+	600	21	84	79	138	191	257	40	33	22	30	26	15	Cgl1052
Cgl1053	WT-3281083	1102709	1103209	+	501	7	29	19	27	81	103	5	4	9	7	4	9	Cgl1053
Cgl1054	WT-3281083	1103206	1103541	+	336	4	89	71	102	167	175	1	7	4	1	4	4	Cgl1054
Cgl1056	WT-3281083	1104114	1106072	-	1959	1618	2350	2520	3566	3712	3566	2341	1516	1189	607	498	505	Cgl1056
Cgl1057	WT-3281083	1106097	1107470	-	1374	1641	2069	2432	3307	2972	3466	3425	2146	1649	868	849	887	Cgl1057
Cgl1058	WT-3281083	1107517	1108218	+	702	124	413	467	887	997	1012	93	74	60	60	60	51	Cgl1058
Cgl1059	WT-3281083	1108215	1108922	+	708	135	236	267	317	443	408	55	41	26	28	27	30	Cgl1059
Cgl1060	WT-3281083	1109007	1109771	+	765	424	676	696	987	1063	1072	219	112	86	101	55	63	Cgl1060
Cgl1061	WT-3281083	1109806	1111449	+	1644	1556	1863	2232	2324	2503	2283	1056	550	483	526	415	373	Cgl1061
Cgl1062	WT-3281083	1111436	1111834	-	399	65	280	246	646	621	592	58	31	25	27	35	30	Cgl1062
Cgl1063	WT-3281083	1111903	1112247	+	345	45	127	101	180	223	304	99	49	44	37	28	22	Cgl1063
Cgl1064	WT-3281083	1112495	1112971	-	477	135	106	141	195	186	240	371	253	208	226	291	242	Cgl1064
Cgl1065	WT-3281083	1113116	1114336	+	1221	15	154	163	231	299	405	67	42	34	16	37	24	Cgl1065
Cgl1067	WT-3281083	1115843	1116919	-	1077	4787	4163	5480	3724	3476	3888	9277	5234	4440	2689	1940	1505	Cgl1067
Cgl1068	WT-3281083	1116919	1117758	-	840	6162	4883	6773	4122	3953	4370	10540	6371	5224	2575	1952	1636	Cgl1068
Cgl1069	WT-3281083	1117762	1119048	-	1287	15887	12464	17742	13937	11107	14050	20586	11457	9265	4843	5146	4932	Cgl1069
